"participantId","householdSize","haveKids","age","educationLevel","interestGroup","joviality","Education","Food","Recreation","Shelter","Wage","RentAdjustment","Cost_of_living","Total_Income","Total_Savings"
956,"1",FALSE,32,"Graduate","F",0.217082066,0,-3498.520257984,-1899.76620098,-5468.3643001,49475.039361881,0,-10866.650759064,49475.039361881,38608.388602817
957,"1",FALSE,31,"HighSchoolOrCollege","H",0.549042649,0,-5315.472203843,-3978.994894349,-5555.9322611,25849.528421852,0,-14850.399359292,25849.528421852,10999.12906256
958,"1",FALSE,33,"Bachelors","H",0.301470597,0,-3546.011018594,-2669.852385008,-5487.0742693,47709.553593118,0,-11702.937672902,47709.553593118,36006.615920216
959,"1",FALSE,58,"HighSchoolOrCollege","F",0.349445327,0,-4831.172355201,-5216.861356709,-5555.9322611,25856.939043727,0,-15603.96597301,25856.939043727,10252.973070717
960,"1",FALSE,35,"Low","I",0.570251922,0,-4571.519267544,-6958.162836567,-6431.9278036,23921.262268159,0,-17961.609907711,23921.262268159,5959.652360448
961,"1",FALSE,21,"Graduate","F",0.91308015,0,-3769.750290396,-526.68601082,-4246.5380274,48957.08814472,796.22588016,-8542.974328616,49753.31402488,41210.339696264
962,"1",FALSE,45,"Bachelors","H",0.890386981,0,-3441.724960521,-7603.439857038,-5779.9299974,23757.3381878997,0,-16825.094814959,23757.3381878997,6932.2433729407
963,"1",FALSE,30,"HighSchoolOrCollege","G",0.132914203,0,-3555.599963575,-33.749723686,-3715.7207738,28478.515600516,265.40862672,-7305.070461061,28743.924227236,21438.853766175
964,"1",FALSE,50,"HighSchoolOrCollege","I",0.455351665,0,-5256.820447932,-4205.000888288,-5627.4400585,25211.529705563,0,-15089.26139472,25211.529705563,10122.268310843
965,"1",FALSE,29,"HighSchoolOrCollege","E",0.258533986,0,-3678.24904868,-33.971295601,-3538.7816894,28427.7534721731,88.46954224,-7251.002033681,28516.2230144131,21265.2209807321
966,"1",FALSE,46,"Low","F",0.119913514,0,-3535.742448454,-81.502661584,-3450.3121471,23169.0163985003,0,-7067.557257138,23169.0163985003,16101.4591413623
967,"1",FALSE,33,"HighSchoolOrCollege","A",0.950638773,0,-6571.501320432,-5629.807550501,-7377.6853033,23257.9902318,0,-19578.994174233,23257.9902318,3678.996057567
968,"1",FALSE,54,"HighSchoolOrCollege","J",0.982251017,0,-6670.965243718,-5658.185151177,-6228.6486184,23426.696595113,0,-18557.799013295,23426.696595113,4868.897581818
969,"1",FALSE,45,"Bachelors","A",0.172802708,0,-3314.489150473,-3437.63382843,-5487.0742693,46346.761116516,0,-12239.197248203,46346.761116516,34107.563868313
970,"1",FALSE,53,"HighSchoolOrCollege","E",0.129766383,0,-2990.013986152,-5207.343972698,-5487.0742693,27855.33126536,0,-13684.43222815,27855.33126536,14170.89903721
971,"1",FALSE,54,"HighSchoolOrCollege","G",0.159548434,0,-3251.724021327,-5407.720599169,-5575.3540362,28181.83732786,0,-14234.798656696,28181.83732786,13947.038671164
972,"1",FALSE,29,"HighSchoolOrCollege","H",0.360847428,0,-5040.525335367,-4147.109393027,-5659.9799464,25000.332757575,0,-14847.614674794,25000.332757575,10152.718082781
973,"1",FALSE,20,"Bachelors","D",0.274541862,0,-3534.478270102,-4685.649227741,-5587.2417848,46116.4806800014,0,-13807.369282643,46116.4806800014,32309.1113973584
974,"1",FALSE,24,"Bachelors","C",0.345104613,0,-3631.444122994,-5370.648609462,-5659.9799464,37484.076592041,0,-14662.072678856,37484.076592041,22822.003913185
975,"1",FALSE,47,"HighSchoolOrCollege","B",0.086367063,0,-3673.453184538,-4438.607517579,-5605.3803689,27816.546647824,0,-13717.441071017,27816.546647824,14099.105576807
976,"1",FALSE,26,"Bachelors","J",0.077140899,0,-3319.464981936,-2603.071470233,-5605.3803689,46169.5048666272,0,-11527.916821069,46169.5048666272,34641.5880455582
977,"1",FALSE,52,"Bachelors","E",0.502257508,0,-5282.442821037,-2717.021278772,-5692.8988688,37530.060606178,0,-13692.362968609,37530.060606178,23837.697637569
978,"1",FALSE,44,"HighSchoolOrCollege","D",0.398379338,0,-5271.286429777,-3032.667015062,-5732.9112763,24971.822352849,0,-14036.864721139,24971.822352849,10934.95763171
979,"1",FALSE,30,"HighSchoolOrCollege","C",0.357706459,0,-3544.727189543,-3486.202095292,-5732.9112763,25086.556704696,0,-12763.840561135,25086.556704696,12322.716143561
980,"1",FALSE,54,"HighSchoolOrCollege","H",0.548974082,0,-5327.696391153,-4641.022666109,-5850.4456205,25405.068982114,0,-15819.164677762,25405.068982114,9585.904304352
981,"1",FALSE,35,"HighSchoolOrCollege","F",0.458594873,0,-4952.082949467,-3322.393165679,-5941.5709886,24215.265131529,0,-14216.047103746,24215.265131529,9999.218027783
982,"1",FALSE,53,"Bachelors","J",0.098639485,0,-3273.446609402,-5076.188752094,-5634.7927792,45277.045309842,0,-13984.428140696,45277.045309842,31292.617169146
983,"1",FALSE,44,"Graduate","G",0.21831518,0,-3696.493718056,-1314.997315883,-5634.7927792,49530.341550892,0,-10646.283813139,49530.341550892,38884.057737753
984,"1",FALSE,35,"Low","I",0.969600048,0,-3411.411966296,-8418.589344703,-6747.6088212,22942.896429433,0,-18577.610132199,22942.896429433,4365.286297234
985,"1",FALSE,46,"HighSchoolOrCollege","E",0.198499294,0,-3408.554072716,-4371.328413508,-5668.8375055,28208.346236766,0,-13448.719991724,28208.346236766,14759.626245042
986,"1",FALSE,57,"Bachelors","I",0.301652515,0,-3222.074775971,-5747.944478065,-5668.8375055,43878.6279369716,0,-14638.856759536,43878.6279369716,29239.7711774356
987,"1",FALSE,20,"Bachelors","B",0.182773504,0,-3234.281538432,-1342.110560028,-5711.1422628,43749.096411687,0,-10287.53436126,43749.096411687,33461.562050427
988,"1",FALSE,32,"HighSchoolOrCollege","H",0.315707809,0,-3174.891792724,-3814.109727443,-5711.1422628,28089.677353713,0,-12700.143782967,28089.677353713,15389.533570746
989,"1",FALSE,57,"HighSchoolOrCollege","F",0.659934449,0,-3488.973372393,-7115.111118028,-6054.2074047,23359.4675694252,0,-16658.291895121,23359.4675694252,6701.1756743042
990,"1",FALSE,37,"HighSchoolOrCollege","E",0.833977506,0,-5394.73422175,-6401.028239838,-7631.1172405,23110.5584626,0,-19426.879702088,23110.5584626,3683.678760512
991,"1",FALSE,21,"Low","C",0.970492609,0,-5157.773090214,-7645.232833407,-5901.5136713,23101.5747045,0,-18704.519594921,23101.5747045,4397.055109579
992,"1",FALSE,48,"Bachelors","F",0.280018247,0,-3502.001447944,-4545.577617474,-5741.7825153,43857.0685380995,0,-13789.361580718,43857.0685380995,30067.7069573815
993,"1",FALSE,31,"Graduate","I",0.905125735,0,-5201.48196698,-7690.421601465,-7822.1384995,27671.511197659,0,-20714.042067945,27671.511197659,6957.469129714
994,"1",FALSE,42,"HighSchoolOrCollege","J",0.932521377,0,-5548.93907515,-5930.291986705,-7462.1626157,23474.815820974,0,-18941.393677555,23474.815820974,4533.422143419
995,"1",FALSE,60,"HighSchoolOrCollege","C",0.444802157,0,-5326.530444281,-3984.240703924,-6054.2074047,23282.622296574,0,-15364.978552905,23282.622296574,7917.643743669
996,"1",FALSE,55,"HighSchoolOrCollege","J",0.572648773,0,-5388.318192397,-4123.072482196,-6054.2074047,23015.659555,0,-15565.598079293,23015.659555,7450.061475707
997,"1",FALSE,48,"Graduate","I",0.128853966,0,-3302.471356521,-4504.675508252,-5901.5136713,49957.6536282271,0,-13708.660536073,49957.6536282271,36248.9930921541
998,"1",FALSE,53,"Bachelors","H",0.335018383,0,-5286.232266211,-3349.422719248,-6138.6847184,36490.438571267,0,-14774.339703859,36490.438571267,21716.098867408
999,"1",FALSE,48,"Bachelors","F",0.254432893,0,-4098.309284492,-4387.059766887,-5920.098743,43493.75173317,0,-14405.467794379,43493.75173317,29088.283938791
1000,"1",FALSE,56,"Graduate","B",0.983012498,0,-5987.264759285,-6466.751713195,-6716.5778914,29292.88704627,0,-19170.59436388,29292.88704627,10122.29268239
1001,"1",FALSE,49,"Graduate","C",0.043433461,0,-3197.201763057,-211.698866265,-5920.098743,46233.815397941,0,-9328.999372322,46233.815397941,36904.816025619
1002,"1",FALSE,51,"HighSchoolOrCollege","G",0.323610205,0,-3278.536127725,-3486.228424407,-5933.0987144,27778.427834534,0,-12697.863266532,27778.427834534,15080.564568002
1003,"1",FALSE,48,"HighSchoolOrCollege","F",0.336785107,0,-5269.866031702,-3894.298267234,-6138.6847184,23322.4343065,0,-15302.849017336,23322.4343065,8019.585289164
1004,"1",FALSE,41,"HighSchoolOrCollege","B",0.070626542,0,-3188.938489426,-3001.044467924,-6049.5803225,28012.301372026,0,-12239.56327985,28012.301372026,15772.738092176
1005,"1",FALSE,47,"Bachelors","F",0.356881322,0,-5201.04916976,-3960.27597052,-6138.6847184,34022.011075096,0,-15300.00985868,34022.011075096,18722.001216416
1006,"1",FALSE,19,"HighSchoolOrCollege","J",0.639268458,0,-5313.086581024,-4222.962317902,-6138.6847184,23280.145453,0,-15674.733617326,23280.145453,7605.411835674
1007,"1",FALSE,40,"HighSchoolOrCollege","B",0.934347783,0,-5377.020501229,-8171.590434601,-6584.4058202,23254.0008536,0,-20133.01675603,23254.0008536,3120.98409757
1008,"1",FALSE,23,"Graduate","C",0.163721028,0,-3490.766147776,-2496.188680258,-6049.5803225,46486.0486755853,0,-12036.535150534,46486.0486755853,34449.5135250513
1009,"1",FALSE,39,"Low","B",0.828330134,0,-6426.894884362,-5676.824681321,-6049.5803225,23114.438267313,0,-18153.299888183,23114.438267313,4961.13837913
1010,"1",FALSE,52,"HighSchoolOrCollege","D",0.17538799,0,-3481.201588728,-6012.511345901,-6049.5803225,27492.055549637,0,-15543.293257129,27492.055549637,11948.762292508
